boro,boro_name,postcode,avg_growth,categorization,10_11growth,10_11_cat,11_12growth,11_12_cat,12_13growth,12_13_cat,13_14growth,13_14_cat,14_15growth,14_15_cat,15_16growth,15_16_cat,16_17growth,16_17_cat,17_18growth,17_18_cat,_c0,2010_modify_cnt,2011_modify_cnt,2012_modify_cnt,2013_modify_cnt,2014_modify_cnt,2015_modify_cnt,2016_modify_cnt,2017_modify_cnt,2018_modify_cnt,2019_modify_cnt,2010_install_cnt,2011_install_cnt,2012_install_cnt,2013_install_cnt,2014_install_cnt,2015_install_cnt,2016_install_cnt,2017_install_cnt,2018_install_cnt,2019_install_cnt,2010_new_cnt,2011_new_cnt,2012_new_cnt,2013_new_cnt,2014_new_cnt,2015_new_cnt,2016_new_cnt,2017_new_cnt,2018_new_cnt,2019_new_cnt,2010_demolition_cnt,2011_demolition_cnt,2012_demolition_cnt,2013_demolition_cnt,2014_demolition_cnt,2015_demolition_cnt,2016_demolition_cnt,2017_demolition_cnt,2018_demolition_cnt,2019_demolition_cnt,2010_no_change_cnt,2011_no_change_cnt,2012_no_change_cnt,2013_no_change_cnt,2014_no_change_cnt,2015_no_change_cnt,2016_no_change_cnt,2017_no_change_cnt,2018_no_change_cnt,2019_no_change_cnt,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2010_cat,2011_cat,2012_cat,2013_cat,2014_cat,2015_cat,2016_cat,2017_cat,2018_cat,2019_cat,2010_job_time,2011_job_time,2012_job_time,2013_job_time,2014_job_time,2015_job_time,2016_job_time,2017_job_time,2018_job_time,2019_job_time
2,Bronx,10453,0.061994403910445875,fair,0.03720748444756753,good,0.13147303215792347,excellent,0.0052233707435868915,fair,0.025471116945453016,poor,0.06708788865045562,fair,0.05696251197523791,poor,0.11178310963033355,good,0.1001578617596655,fair,129,2.0,8.0,10.0,11.0,12.0,16.0,17.0,11.0,8.0,2.0,94.0,101.0,122.0,142.0,139.0,148.0,133.0,117.0,37.0,16.0,29.0,56.0,52.0,70.0,59.0,90.0,68.0,44.0,33.0,16.0,4.0,1.0,3.0,5.0,5.0,12.0,5.0,4.0,"",1.0,124.0,171.0,170.0,177.0,184.0,213.0,186.0,154.0,88.0,34.0,17403807.0,35883016.0,25242527.0,45474551.0,25957459.0,34148718.0,30984895.0,21317150.0,36556108.0,10929781.0,good,good,good,excellent,good,good,good,fair,good,good,17.110879709373105,11.53035114931888,11.617303139926921,14.174178130290946,13.344175687506677,11.747713861987858,11.576117418881934,11.939076610320964,11.391435963152327,8.201914589237765
5,Staten Island,10304,0.061435632149467866,fair,-0.005643529052805606,fair,0.007400683117772322,fair,0.002336538790941283,fair,0.01645939285916376,poor,0.04723171687208987,poor,0.06688646475533097,poor,0.07016670509982778,good,0.1280230137790811,good,65,6.0,4.0,4.0,5.0,5.0,14.0,8.0,3.0,7.0,"",65.0,51.0,48.0,82.0,94.0,130.0,136.0,112.0,42.0,18.0,59.0,48.0,50.0,65.0,49.0,50.0,63.0,50.0,29.0,14.0,14.0,11.0,7.0,21.0,25.0,21.0,26.0,10.0,2.0,4.0,58.0,50.0,54.0,96.0,105.0,139.0,119.0,100.0,49.0,24.0,16062924.0,13560207.0,7823466.0,14641275.0,14597193.0,25176785.0,17769123.0,15725268.0,9392542.0,24855310.0,fair,fair,fair,fair,fair,fair,fair,fair,fair,good,17.805385630129653,16.85808574394877,22.143304514041468,16.080876074492082,11.991779747178272,10.257228913192638,13.133453909915433,11.48297835360798,9.796548796626485,5.837478708185111
1,Manhattan,10280,0.06112347009052026,fair,0.1377009272310014,excellent,-0.03242128828846479,poor,0.0026496363735567796,fair,0.11831136559046575,excellent,0.08494156488896402,good,0.09994391636648865,fair,0.07279206601770917,good,0.008981904010451746,poor,51,14.0,9.0,21.0,34.0,36.0,22.0,21.0,36.0,38.0,9.0,35.0,30.0,30.0,39.0,49.0,34.0,33.0,38.0,46.0,17.0,18.0,18.0,21.0,22.0,18.0,21.0,23.0,21.0,29.0,4.0,2.0,5.0,6.0,4.0,2.0,"",1.0,3.0,1.0,"",68.0,74.0,84.0,115.0,101.0,93.0,94.0,118.0,131.0,35.0,13131632.0,9284846.0,9850570.0,32471273.0,26777537.0,25779122.0,23836396.0,15561756.0,52348388.0,8181820.0,fair,fair,fair,good,good,good,fair,fair,excellent,fair,22.956148843930634,32.028843040208734,33.09339784356725,12.966306223466551,15.029326875086056,21.990178467613873,14.734668722481217,7.898789172350858,15.670405994754267,10.43162779524808
4,Queens,11356,0.060946638525870775,fair,-0.00538689783892531,fair,0.02037485298189426,fair,5.179832312844532E-4,fair,0.04605532016222135,fair,0.07400852666206263,fair,0.14691234027002578,excellent,0.06862107800595105,fair,0.11688359209404005,good,168,3.0,1.0,4.0,4.0,2.0,4.0,5.0,9.0,1.0,2.0,74.0,64.0,54.0,46.0,70.0,57.0,81.0,68.0,33.0,14.0,75.0,61.0,49.0,40.0,48.0,30.0,58.0,53.0,16.0,10.0,13.0,7.0,11.0,5.0,10.0,6.0,13.0,6.0,4.0,1.0,122.0,87.0,91.0,60.0,93.0,79.0,122.0,114.0,26.0,14.0,61985498.0,17065274.0,5964943.0,5115141.0,13826290.0,9519859.0,23503076.0,21652823.0,3993719.0,7378035.0,excellent,good,poor,poor,fair,poor,fair,fair,poor,fair,20.793017716365007,24.14543138045681,20.39432632884118,20.791390147055054,20.746453749403877,23.234428810601806,21.294638823385455,13.631465171647413,9.351336007254453,3.91983747615172
4,Queens,11358,0.06089635560749655,fair,0.030120069305525746,good,0.024872712591687666,good,0.01889937173339514,good,0.05571045954579058,good,0.09335230464408203,good,0.10401711456478263,good,0.037963299699683414,poor,0.11184519877865065,good,111,7.0,1.0,4.0,3.0,7.0,12.0,6.0,9.0,2.0,1.0,101.0,86.0,84.0,70.0,94.0,119.0,103.0,97.0,36.0,17.0,83.0,71.0,79.0,57.0,95.0,77.0,89.0,78.0,40.0,11.0,17.0,19.0,15.0,9.0,30.0,24.0,27.0,23.0,3.0,"",165.0,140.0,147.0,124.0,163.0,191.0,194.0,184.0,74.0,28.0,7796012.0,11461382.0,8915589.0,10027284.0,14954107.0,16072578.0,15761282.0,15563984.0,11182324.0,2110081.0,fair,fair,fair,fair,fair,fair,fair,fair,fair,poor,32.63288909455295,33.683099515270776,28.665847460794524,26.826454177968223,25.223321560264786,34.43883229948287,29.82539412310287,22.136657667062753,12.66346872694922,5.324414755388519
4,Queens,11370,0.06069632064920673,fair,0.03042966273825931,good,0.014404761552565893,fair,0.008753130714506698,fair,0.0579258845601622,good,0.08716163242610823,good,0.11452415818250337,good,0.04171028162904852,poor,0.13027337147677764,good,184,2.0,6.0,8.0,4.0,1.0,4.0,2.0,7.0,2.0,2.0,31.0,27.0,26.0,30.0,28.0,18.0,15.0,19.0,9.0,5.0,13.0,23.0,23.0,16.0,12.0,28.0,11.0,19.0,7.0,5.0,"",1.0,1.0,2.0,"",2.0,"",3.0,2.0,"",38.0,44.0,42.0,35.0,36.0,25.0,24.0,31.0,10.0,8.0,89678611.0,15927534.0,20139793.0,9336436.0,23810154.0,10351583.0,11738002.0,30346060.0,3473098.0,6998560.0,excellent,fair,good,poor,good,poor,fair,good,poor,fair,31.162132132462144,29.999202199661635,19.27440168271041,20.497239450264008,16.89623029407963,23.325559804183374,24.547506012593438,13.461179966976369,8.95567127031052,4.166822860207772
4,Queens,11371,0.060385232638363776,fair,0.028616852146263912,good,-0.1143740340030912,poor,0.09424083769633508,excellent,0.08931419457735247,excellent,0.2005856515373353,excellent,-0.01097560975609756,poor,0.055487053020961775,fair,0.14018691588785046,excellent,195,1.0,2.0,2.0,"",2.0,2.0,2.0,1.0,5.0,2.0,4.0,13.0,12.0,8.0,13.0,22.0,18.0,17.0,8.0,2.0,5.0,18.0,13.0,8.0,14.0,23.0,7.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,"","",10.0,19.0,24.0,15.0,23.0,31.0,41.0,21.0,12.0,4.0,967670.0,2916497.0,12725314.0,1476489.0,5189213.0,12121049.0,4103663.0,714869.0,9375858.0,1610000.0,poor,poor,fair,poor,poor,fair,poor,poor,fair,poor,6.266261574074074,8.396599247685185,7.866897505144032,118.27045749742797,94.77882936507935,6.053694125159643,10.345982460826209,27.096210227272728,59.70805872909201,30.834522058823524
5,Staten Island,10309,0.060336845124215874,fair,0.07106336505090032,excellent,0.007869276624459047,fair,0.0038512489311005064,fair,0.037780373663986275,fair,0.0614157046057286,fair,0.031818423094951476,poor,0.04855259553735542,fair,0.09277321502816414,fair,2,8.0,9.0,4.0,7.0,6.0,2.0,11.0,6.0,5.0,"",49.0,48.0,50.0,87.0,147.0,168.0,141.0,104.0,35.0,13.0,60.0,58.0,32.0,54.0,57.0,38.0,44.0,48.0,24.0,3.0,14.0,20.0,23.0,13.0,12.0,14.0,16.0,13.0,"","",43.0,39.0,36.0,84.0,145.0,148.0,127.0,84.0,31.0,12.0,4506945.0,4838367.0,9901034.0,11169400.0,12749232.0,14235184.0,12974886.0,11452456.0,5414469.0,1828653.0,poor,poor,fair,fair,fair,fair,fair,poor,poor,poor,21.426060925875355,33.67924987431981,33.659885918529994,25.323754396496057,12.818428649462188,11.808098403876045,12.682019532695682,9.520740050922651,7.587930487424248,3.367182615124628
4,Queens,11432,0.059052535120666994,fair,-0.006030262523960124,fair,0.009957019362845411,fair,0.013131122214491702,good,0.06179897878898219,good,0.10631494475670789,excellent,0.12569373333845657,good,0.0424732126454585,poor,0.10234778026902382,fair,124,6.0,5.0,11.0,5.0,4.0,8.0,10.0,3.0,2.0,3.0,74.0,46.0,52.0,45.0,55.0,60.0,104.0,81.0,32.0,18.0,55.0,53.0,34.0,39.0,43.0,49.0,50.0,28.0,13.0,14.0,12.0,4.0,7.0,7.0,11.0,10.0,10.0,4.0,"","",99.0,87.0,97.0,82.0,103.0,93.0,128.0,110.0,40.0,28.0,16391206.0,15380231.0,9982052.0,10769383.0,24170008.0,20830884.0,23228419.0,13533813.0,3993072.0,5319299.0,good,fair,fair,fair,good,fair,fair,fair,poor,fair,26.424488807705526,23.76255387126849,23.196434871661506,24.480523427773843,23.133061594415484,22.164869038639363,21.927454253362868,14.712840280261448,9.757085188370562,4.4172156994590495
4,Queens,11361,0.05878048107951065,fair,0.033755779598881715,good,0.017918398820031507,fair,0.011126611271537815,fair,0.06510472708651109,good,0.07481232295532263,fair,0.11363973569280074,good,0.04098848737504063,poor,0.0964782705581477,fair,116,4.0,5.0,7.0,10.0,2.0,6.0,11.0,4.0,7.0,4.0,74.0,69.0,83.0,99.0,71.0,95.0,108.0,82.0,34.0,11.0,65.0,48.0,60.0,86.0,59.0,67.0,89.0,67.0,43.0,10.0,5.0,8.0,11.0,9.0,11.0,25.0,20.0,13.0,"",3.0,120.0,109.0,130.0,152.0,118.0,150.0,172.0,125.0,57.0,34.0,7242134.0,9182645.0,10618668.0,12232896.0,10942163.0,20032845.0,17081203.0,22962147.0,7524913.0,3756606.0,fair,fair,fair,fair,fair,fair,fair,good,fair,fair,36.91797657737744,29.22602594156275,29.786060854087136,30.53867121244121,29.83313580400788,34.26110202982855,31.65239494495964,18.486577265043316,12.569841371742466,5.369526935569689
3,Brooklyn,11210,0.058590763405705244,fair,-4.184207779928272E-4,fair,0.017488707699027686,fair,0.014120409818356229,good,0.07371689737267484,excellent,0.06274026316686142,fair,0.10378907582735589,fair,0.11257583133999285,good,0.08167388641446575,poor,114,5.0,6.0,8.0,10.0,8.0,17.0,16.0,24.0,11.0,5.0,134.0,116.0,142.0,130.0,129.0,181.0,193.0,189.0,52.0,21.0,76.0,66.0,76.0,89.0,72.0,92.0,104.0,78.0,45.0,16.0,11.0,11.0,11.0,18.0,27.0,30.0,24.0,20.0,4.0,4.0,217.0,195.0,187.0,193.0,190.0,266.0,318.0,258.0,123.0,53.0,23576596.0,23423168.0,25249750.0,84480167.0,42953630.0,29351055.0,39796001.0,29930723.0,34572705.0,6972085.0,good,good,good,excellent,good,good,good,good,good,fair,17.043300161883078,15.02978285649237,19.055250820440722,18.383199168327266,19.245870643133838,22.34860500388521,16.34084852633207,13.065917973854619,9.87016984309082,5.275161344123902
1,Manhattan,10128,0.0576090683339285,fair,0.12359275826999666,excellent,-0.01997614369443682,poor,0.016062626342354974,good,0.044291933564076416,fair,0.055386082503138014,poor,0.0886600673567651,fair,0.06289307993868744,fair,0.06076397115651794,poor,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27.888950836398635,26.84065261557154,21.72810780504387,20.34167764043204,17.975868033528027,16.692993013136803,13.340846309492392,10.041899441121872,9.662069690369124,5.995299113437013
4,Queens,11357,0.05749392291905352,fair,0.051668256560288124,good,0.014031795690348745,fair,-0.003476945927026866,fair,0.05024736337993125,good,0.0807790608405544,good,0.11035705186482951,good,0.040727895736325286,poor,0.0979082405653011,fair,29,1.0,2.0,3.0,3.0,"",4.0,1.0,3.0,2.0,1.0,50.0,43.0,64.0,64.0,55.0,83.0,95.0,57.0,26.0,8.0,53.0,66.0,60.0,99.0,62.0,85.0,91.0,77.0,28.0,9.0,27.0,16.0,8.0,12.0,11.0,16.0,23.0,16.0,3.0,2.0,67.0,80.0,85.0,139.0,82.0,123.0,115.0,73.0,33.0,17.0,4851837.0,8051927.0,10052946.0,39426611.0,13982052.0,18573129.0,14789575.0,16026702.0,5357588.0,1427912.0,poor,fair,fair,good,fair,fair,fair,fair,poor,poor,26.758944554432034,25.15042449099298,21.062387088825393,23.783399131332366,22.282311900924796,34.758052753993695,30.242161057761184,18.378936050849425,13.571523775048911,4.935172189005143
1,Manhattan,10022,0.057162315052516885,fair,0.09927908915088626,excellent,-0.044365174179866684,poor,0.014824013945947939,good,0.037833746209427456,fair,0.09541009545108567,good,0.08382289917955271,fair,0.05114607742108238,fair,0.06317724430716248,poor,88,145.0,168.0,122.0,154.0,124.0,153.0,161.0,130.0,160.0,79.0,243.0,223.0,247.0,259.0,214.0,280.0,272.0,250.0,173.0,95.0,100.0,96.0,110.0,123.0,105.0,125.0,118.0,113.0,94.0,50.0,38.0,49.0,51.0,66.0,43.0,58.0,56.0,48.0,43.0,17.0,568.0,586.0,559.0,679.0,592.0,644.0,653.0,627.0,529.0,279.0,93445888.0,85199557.0,75341727.0,122234197.0,69628931.0,117731200.0,281587287.0,116133029.0,126798729.0,146306543.0,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,30.98055014705303,30.311138181873055,28.66465198385654,19.19828292279071,16.8204130922086,18.26996230404954,14.42899877675086,12.27730172911972,13.178702523852136,7.368025405776859
4,Queens,11379,0.0568633168441081,fair,0.036117046411145194,good,0.010062099829799758,fair,0.01490450404021731,good,0.05764213431534965,good,0.08539223247431445,good,0.0924226329448034,fair,0.04731901639731843,poor,0.11313412790903961,good,10,5.0,5.0,6.0,2.0,5.0,4.0,4.0,5.0,2.0,1.0,44.0,47.0,46.0,45.0,29.0,40.0,49.0,37.0,21.0,6.0,45.0,36.0,51.0,43.0,43.0,49.0,51.0,39.0,20.0,4.0,10.0,9.0,7.0,9.0,4.0,10.0,1.0,9.0,1.0,"",78.0,82.0,91.0,78.0,72.0,81.0,97.0,84.0,22.0,7.0,5936641.0,7780882.0,19494742.0,7840213.0,7993092.0,8190393.0,31488145.0,8378304.0,30287437.0,1735591.0,poor,fair,good,poor,poor,poor,good,poor,good,poor,29.97313879992156,24.56187987264082,26.285758447975066,20.38185529044198,20.50666806877151,33.73863227241785,27.19646218063604,12.069221273291955,8.994458281697693,4.613543953170509
2,Bronx,10463,0.05675337871709116,fair,0.021736254082410592,good,0.03406390475278081,good,0.009250836588378135,fair,0.030403458529244493,fair,0.058890294490107443,poor,0.10262498861987636,fair,0.07439003764753295,good,0.0846187192883453,poor,53,6.0,6.0,5.0,8.0,9.0,17.0,16.0,11.0,10.0,4.0,99.0,116.0,104.0,128.0,108.0,106.0,124.0,98.0,40.0,11.0,45.0,50.0,41.0,109.0,64.0,54.0,56.0,37.0,33.0,13.0,3.0,4.0,11.0,13.0,6.0,11.0,6.0,7.0,3.0,"",130.0,186.0,156.0,204.0,169.0,169.0,204.0,157.0,103.0,41.0,17110955.0,19643716.0,20400645.0,21714806.0,21618892.0,14545199.0,22457764.0,32284431.0,59960552.0,9328205.0,good,good,good,good,fair,fair,fair,good,excellent,good,21.09726498031041,20.635757268105397,12.613362856928736,13.715847908648033,10.270795752178724,10.550422914685141,11.28176327366296,10.047914795610714,9.165958794498575,5.811814661376928
2,Bronx,10463,0.05675337871709116,fair,0.0902552456880805,excellent,0.05473087402526618,excellent,-0.0271171177716989,poor,-0.0569015262362272,poor,0.06558259299029803,fair,0.030201247104512736,poor,0.1823233247011409,excellent,0.0791226877515056,poor,53,6.0,6.0,5.0,8.0,9.0,17.0,16.0,11.0,10.0,4.0,99.0,116.0,104.0,128.0,108.0,106.0,124.0,98.0,40.0,11.0,45.0,50.0,41.0,109.0,64.0,54.0,56.0,37.0,33.0,13.0,3.0,4.0,11.0,13.0,6.0,11.0,6.0,7.0,3.0,"",130.0,186.0,156.0,204.0,169.0,169.0,204.0,157.0,103.0,41.0,17110955.0,19643716.0,20400645.0,21714806.0,21618892.0,14545199.0,22457764.0,32284431.0,59960552.0,9328205.0,good,good,good,good,fair,fair,fair,good,excellent,good,21.09726498031041,20.635757268105397,12.613362856928736,13.715847908648033,10.270795752178724,10.550422914685141,11.28176327366296,10.047914795610714,9.165958794498575,5.811814661376928
2,Bronx,10803,0.05659398105534187,fair,0.25054466230936817,excellent,0.18641114982578397,excellent,-0.0381791483113069,poor,-0.05801526717557252,poor,0.0,poor,-0.1507293354943274,poor,-0.15076335877862596,poor,0.4134831460674157,excellent,11,"",1.0,"","","","","","","","",1.0,"",2.0,1.0,"",1.0,4.0,1.0,1.0,"","",1.0,1.0,1.0,2.0,"","","","",1.0,"","","","","","","",1.0,"","",1.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,"",4500.0,163000.0,225705.0,26000.0,8000.0,26375.0,113025.0,86046.0,91837.0,0.0,poor,poor,poor,poor,poor,poor,poor,poor,poor,poor,"","","","","","","","","",""
3,Brooklyn,11242,0.05607107322111912,fair,0.021153846153846155,good,0.035781544256120526,good,-0.07818181818181819,poor,0.0,poor,0.0,poor,0.0611439842209073,poor,0.34944237918215615,excellent,0.05922865013774105,poor,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22.279016203703705,26.97571759259259,2.9368055555555554,4.527867476851852,11.100720486111111,19.310185185185183,2.2496238425925927,12.859153806584361,12.572700844226581,13.815500992063491
4,Queens,11364,0.0557508228470485,fair,0.05988833824869259,good,0.014137409410808967,fair,0.009505081168821443,fair,0.04078527401413898,fair,0.08278906091972879,good,0.1018295917210314,fair,0.04403551118765367,poor,0.09653925269365696,fair,12,"","","",4.0,1.0,10.0,4.0,4.0,"",1.0,22.0,45.0,29.0,33.0,43.0,37.0,48.0,41.0,13.0,10.0,28.0,50.0,46.0,38.0,39.0,41.0,44.0,34.0,11.0,3.0,6.0,7.0,4.0,5.0,7.0,7.0,5.0,9.0,"","",37.0,41.0,40.0,64.0,74.0,81.0,83.0,64.0,22.0,14.0,4500596.0,5383662.0,5392621.0,9180849.0,9613090.0,9293555.0,8892998.0,18184698.0,2213860.0,6554588.0,poor,poor,poor,poor,poor,poor,poor,fair,poor,fair,29.843062359450084,23.116991562980772,26.078482490309316,33.03639284481143,28.294625738661058,35.89125485892738,27.57877943430525,20.634770311867605,13.54425790086647,5.7318362121705
2,Bronx,10467,0.055696806836722124,fair,-0.047091528809674654,poor,0.06410540474208304,excellent,0.03127337846502142,good,0.012071670335756181,poor,0.06871910080825332,fair,0.10923484651833815,good,0.08031462348885922,good,0.08357160751897846,poor,174,2.0,4.0,6.0,4.0,8.0,7.0,12.0,8.0,4.0,3.0,124.0,120.0,151.0,136.0,135.0,171.0,142.0,117.0,32.0,23.0,63.0,65.0,89.0,77.0,56.0,97.0,77.0,61.0,21.0,18.0,14.0,17.0,4.0,21.0,13.0,7.0,10.0,5.0,1.0,2.0,181.0,192.0,203.0,202.0,210.0,255.0,210.0,179.0,54.0,35.0,22339549.0,54406599.0,23953912.0,25387036.0,20274642.0,25758094.0,62793523.0,17180826.0,10862141.0,46059698.0,good,excellent,good,good,fair,good,good,fair,fair,excellent,16.122921971314515,13.30114913647066,12.307068167124598,14.866801488484242,13.330727821838025,11.456828252245339,10.404384081476078,10.039098570191715,9.400099541213226,7.126094421241644
4,Queens,11369,0.055147772902258564,fair,-0.06606505042168424,poor,-0.001318171640274083,poor,-0.002466434662699902,fair,0.06375861493471333,good,0.09847807326490202,excellent,0.13812113490486158,good,0.047126467957744125,poor,0.15253734994647367,excellent,182,2.0,"",1.0,3.0,2.0,2.0,3.0,2.0,"","",70.0,47.0,72.0,75.0,48.0,65.0,74.0,91.0,20.0,10.0,44.0,40.0,58.0,50.0,36.0,40.0,58.0,44.0,25.0,6.0,1.0,9.0,10.0,3.0,11.0,14.0,18.0,6.0,1.0,"",116.0,72.0,101.0,99.0,87.0,108.0,120.0,126.0,43.0,14.0,10515235.0,5203474.0,16407254.0,12274149.0,4505549.0,52474214.0,19970780.0,12577357.0,4969209.0,1506590.0,fair,poor,fair,fair,poor,good,fair,fair,poor,poor,25.462954889736256,25.59798558752619,22.292531033662048,23.955551537364823,19.86841543093852,23.985226237717203,21.057959050675173,13.052716122738932,10.43351178922308,4.956981308336528
4,Queens,11418,0.053615033916084534,fair,-0.048511809168947796,poor,0.019332741215952538,fair,0.012115801246406667,fair,0.07327622093366148,excellent,0.10000490917704438,excellent,0.10439450190353716,good,0.06248228796683493,fair,0.10071860972955123,fair,52,2.0,4.0,1.0,"",3.0,3.0,"",2.0,"","",35.0,42.0,34.0,29.0,41.0,41.0,38.0,44.0,12.0,3.0,27.0,24.0,24.0,31.0,22.0,30.0,22.0,26.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,66.0,77.0,63.0,54.0,64.0,66.0,65.0,62.0,20.0,7.0,4433613.0,21567219.0,11125998.0,9115044.0,4767825.0,18647143.0,13045866.0,6429879.0,793448.0,1676439.0,poor,good,fair,poor,poor,fair,fair,poor,poor,poor,27.266032572211213,25.034687817456984,29.19135148934908,22.70597209440149,20.940059876596493,21.27110458688715,21.49141059402403,14.667478232025907,8.764668949647076,5.123876737180802
4,Queens,11362,0.053274916738871574,fair,0.05731861841921446,good,0.028828918648132067,good,0.004220619120698965,fair,0.049937565875287186,good,0.07817440697136697,fair,0.08453326591653566,fair,0.03825772537951239,poor,0.07926896919863835,poor,77,"",3.0,2.0,1.0,"","",4.0,2.0,"","",14.0,22.0,20.0,13.0,11.0,20.0,21.0,11.0,7.0,7.0,14.0,21.0,21.0,16.0,28.0,34.0,19.0,11.0,3.0,2.0,10.0,5.0,6.0,5.0,5.0,10.0,2.0,2.0,3.0,"",23.0,32.0,36.0,24.0,23.0,34.0,34.0,19.0,9.0,4.0,2890012.0,6953050.0,3142298.0,12565821.0,5982337.0,4687413.0,3183192.0,2305222.0,3675638.0,534358.0,poor,fair,poor,fair,poor,poor,poor,poor,poor,poor,33.78163424582062,26.040401809922027,23.035426368247215,29.268449785040517,27.226111567737174,29.217434748427614,30.03487857424302,17.999142809535442,15.708998333658284,5.7735189882260025
4,Queens,11435,0.05287364620818674,fair,-0.015554830154513437,fair,0.04214122799395719,good,-0.0023929549679382657,fair,0.028740313124528134,poor,0.08869970992126014,good,0.11153196701972926,good,0.0588511581286255,fair,0.10667301382799113,fair,37,7.0,9.0,13.0,10.0,6.0,9.0,7.0,10.0,7.0,8.0,72.0,77.0,97.0,72.0,88.0,103.0,131.0,122.0,55.0,31.0,47.0,53.0,50.0,50.0,56.0,54.0,48.0,53.0,25.0,12.0,4.0,8.0,12.0,9.0,6.0,8.0,29.0,22.0,2.0,2.0,124.0,140.0,160.0,119.0,152.0,169.0,167.0,160.0,98.0,45.0,8594274.0,18742813.0,13119316.0,10790955.0,8698331.0,45875492.0,91081664.0,25634341.0,15574242.0,3350666.0,fair,good,fair,fair,poor,good,excellent,good,fair,fair,28.043225689832997,20.69987440035644,18.447946575097053,20.876531260973746,19.307586747488035,19.36702210386036,18.89389726981334,12.478892473958034,8.60294060646849,5.155406916713883
4,Queens,11421,0.05274953541506705,fair,-0.06472167342130762,poor,-0.0055488361117041985,poor,0.003213668677748924,fair,0.05437696103553731,good,0.10923609369295022,excellent,0.12417624590596454,good,0.08941210883651599,good,0.11139523428001163,good,147,2.0,"","",1.0,5.0,8.0,2.0,4.0,2.0,2.0,35.0,33.0,39.0,24.0,43.0,51.0,49.0,62.0,20.0,2.0,22.0,24.0,19.0,20.0,30.0,27.0,43.0,41.0,15.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,6.0,3.0,"",1.0,66.0,69.0,72.0,54.0,79.0,105.0,96.0,106.0,42.0,13.0,8123392.0,7050837.0,7866706.0,4114320.0,4542008.0,5638283.0,6087762.0,14853706.0,31391692.0,914974.0,fair,fair,fair,poor,poor,poor,poor,fair,good,poor,25.99786364763876,23.15175501088224,19.660753692376048,17.3082428232444,17.061844863426213,19.94390400548416,18.141120355206855,11.988402009561025,8.4930301455624,4.842327463426649
1,Manhattan,10021,0.052294301666407375,fair,0.11345781202365486,excellent,-0.006735458645985816,poor,0.022675444819114092,good,0.03351482438368655,fair,0.0576223170286401,poor,0.10156767714918237,fair,0.04979058040359518,fair,0.043037056263756375,poor,196,69.0,95.0,115.0,149.0,123.0,118.0,122.0,86.0,91.0,58.0,408.0,540.0,522.0,564.0,529.0,456.0,514.0,393.0,209.0,103.0,193.0,199.0,226.0,218.0,228.0,228.0,211.0,182.0,160.0,92.0,48.0,60.0,48.0,58.0,63.0,42.0,58.0,45.0,39.0,23.0,821.0,1002.0,1032.0,1044.0,1092.0,1005.0,998.0,818.0,656.0,355.0,136911175.0,149717129.0,203248732.0,248183939.0,207246195.0,200235417.0,204282657.0,237043180.0,246242165.0,86519964.0,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,excellent,30.662513226159835,19.047043296465908,21.653330126239492,18.2420374312066,15.135236376773314,19.74858994827361,29.094992810829407,15.943667866872643,13.03960585941751,6.66697797582659
1,Manhattan,10463,0.052274666031609754,fair,0.021736254082410592,good,0.03406390475278081,good,0.009250836588378135,fair,0.030403458529244493,fair,0.058890294490107443,poor,0.10262498861987636,fair,0.07439003764753295,good,0.0846187192883453,poor,53,6.0,6.0,5.0,8.0,9.0,17.0,16.0,11.0,10.0,4.0,99.0,116.0,104.0,128.0,108.0,106.0,124.0,98.0,40.0,11.0,45.0,50.0,41.0,109.0,64.0,54.0,56.0,37.0,33.0,13.0,3.0,4.0,11.0,13.0,6.0,11.0,6.0,7.0,3.0,"",130.0,186.0,156.0,204.0,169.0,169.0,204.0,157.0,103.0,41.0,17110955.0,19643716.0,20400645.0,21714806.0,21618892.0,14545199.0,22457764.0,32284431.0,59960552.0,9328205.0,good,good,good,good,fair,fair,fair,good,excellent,good,21.09726498031041,20.635757268105397,12.613362856928736,13.715847908648033,10.270795752178724,10.550422914685141,11.28176327366296,10.047914795610714,9.165958794498575,5.811814661376928
